Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,5hrRcBSXKygafQdGBnewwQepS8Ktozj6cG8Ro7oRyg1RXJKhiTwN9iaHxeHYqD55Q1HTJN5dQZ1EPxk6mPckpGeW,1688258476,2023-07-02T00:41:16,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6cmHazPRANNWpqNsivWLVST77xN35KqJHFgg9KGeDAw5,26.182696
SolTransfer,4gsohqqvjdFJVGfof2gTFvkxGeS2MxmJpuExvvjRG5JW1cPbJkw9ptw9i9QFxpuajJEDwSEMUWdRZfoTPdbCjgh2,1688257938,2023-07-02T00:32:18,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DyUaRX8YD8kC8uMCqPxKLmRxenEJ2XKB6mYqy4Wxw5XC,2.154751
SolTransfer,4wUWtb6921u1iEAphagEzeGY1jxCh93PLqo4Sscyn3G3SMUkpWzscf9FRpf3zDDZFshYrxKxJYi6wQyzro3nY4Cw,1688257150,2023-07-02T00:19:10,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,C7TN8MXBNi4kNosLY9KfmuUXRWM4ozjN4TJ7gHXUvSZP,0.44
SolTransfer,cyMPtY7R9EJoDW52aUfzCwBrjhMN4UE9VKM8GEQ1f3pwPa3e8SkDdT6EQ3WUqDKqewhWukG91zDJnBVCNbN9hkV,1688254821,2023-07-01T23:40:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,CuMkkKhCiNhart4irx6CGxYcQi9s9RJn6XHGtV7nYA35,377.085095
SolTransfer,29ubCZxDuzFMx567vN3rbCP6mW1mk89t3jXGaTVEJZgDtFEcspVQeb3qCrtMcPcyE2je3GGjasBztskfkvYVzegv,1688254431,2023-07-01T23:33:51,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,9RqvVafn6n8md52J8cJ1YfryzkJJ5zAEHiHvSgxJDm6q,0.508353
SolTransfer,5Z45BT3sez4pwx3eu48SAwsqfd3EQyTG6eTLyLuAt7U7Dxc9pE3GYtkypkYFxw7EdzmBvvrRPWjgb3vuhy1ABeWh,1688254116,2023-07-01T23:28:36,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,G2cdQ2GAvS7R62eJPmCqCenmBqQSkunegqH3BY3Dwpg4,100
SolTransfer,2xJZVfG8qzrzge4CxHwP1jgHzohiRQb3JM9EATzEkUySzFbfvpqxb1vpqZzGRqGNhGdcfQRm2DNdXA8sxHwd9eqm,1688247816,2023-07-01T21:43:36,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,BzxmV9GPh75wYqZDmarXck2nb9QbHvHNnQV4uPEW1kcQ,4.2
SolTransfer,5crW5PcW8We2PTrfP1xePxHoSQM13b98qy9bJtoLnUdXHvpHVNJPasrLqHJMJ3iCvo6KUiBTGQibJqxPByyT4AH6,1688243086,2023-07-01T20:24:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,3MzVvQ9CSmovUNi2uUqpFtFDPCxA8XQpZ7PeVDqp73Vb,9.79586
SolTransfer,44FCS9to1kTAvguWXbd8Z9hZAGnxS6BDSUS44fedpYeXcC7LyjEjhyfjkV4qABptZWf7vunp1GdgKMVjStpau3Np,1688242541,2023-07-01T20:15:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,ALsnnodpAYo1yRYtcWfw4XbhmxXMqmGYQw9fVAhwGvxF,59.72508
SolTransfer,rivRccjfDL8ZD4cgGCbXURsujkDvo13QSm4nEuBdLVfb2eyxngrhNDZFRDdmM9zCGAms8QnUGarKZRCKyTRxXoJ,1688242535,2023-07-01T20:15:35,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6kKJ8z2r3cCH1hJY9bzmMb3aFA8cQ3JC6Y6UEkMNZ7Bg,1074.196692
SolTransfer,VQgAyxLtQR62WmZ5vKUV9o8Mb1CdwRJt4RkMH8f9sNVDoFzPRjhBq8jqhDnEsNmS5AyQFC1gXj1haHaynu6FfLd,1688242500,2023-07-01T20:15:00,0.000005,,,,,,,Solana,SOL,ArB1fr5hPbG64EsqQ689ky8JHG2Cp1oMgr6uaGNbdLzT,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,2999.99888412
SolTransfer,5aFVjwWQYCFisGmMTMyDt4ejvtj6CMvafE4pWSANJCbEQV8Q3ZGXeEbCXPfi3mCU4fapajNGCaiHYet9baBTvj4C,1688241338,2023-07-01T19:55:38,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,8Wv6wxPF8MktNFsdHWWvmTM4dnG3o8uzSmPpF3QD2F4b,40.025329
SolTransfer,2hGxbsiXZT9vCwt8xhFjU6J9W3guoiBFwgExHZQbEgxLyKPToVCbWZkcQgf8XMLZGRRskaSmLmvr6NxqsJncea5a,1688240841,2023-07-01T19:47:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6adRwYACws6CoSJqCmVSKsXA2i6dpVmLZQGcbCEes33N,2.398278
SolTransfer,5rAbCPsXbkMKMow8Cg2EiK212ezPrDEiac8MPC1qwVJ7XAQq8GQ95WCGhBhwtRxXDN8KuRszbMA2gvaFzLd5wySN,1688240561,2023-07-01T19:42:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6tQL6BsLV3EcQNepoKfMyaU2rQGaXriUyPhZTWMGSsmx,1.187636676
SolTransfer,4pR9sh3mVPik6dGfNF8bZEZBhhuYd32yhHXC5242PEMhs7uf6tCvw5ymvUaz1Wu3a7SWimaq4oe6vHpaBNWRqcjs,1688239098,2023-07-01T19:18:18,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,EZ4dPcYXwJuiw8FUkfnzo7ACzJKJwAgqRVE5fmjwpNAT,22.723939
SolTransfer,3nWmjSUYuLSR1tukZ6qCGkpTGbDcpACL4MePX1h9q6fZ4ZQ4T3aZMPvMAHPJ4DNAJCGQSC69T7Lg3TSd3gBuVg5B,1688238836,2023-07-01T19:13:56,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,7XT6PQ2NLQaEPPFfYmaUCjmNzZ1PzAangf3CFDhWsJaL,1.499995
SolTransfer,2sW75nya9eARtpSyGMjFviMxF6jhQEZ5R74K1ezKyRLqBJUuCZzpAxKgwSq58xsfnVUhCqXQzB22QhTJmBbDAXkc,1688237131,2023-07-01T18:45:31,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DRvhv41vc4q7b4WEktZE8MEYh3kB2SdDo8ddSrriqD2y,24.411231
SolTransfer,5tPLx7b91DBpniYJmcWiVVPimhvedfUExTksTdjiKjPgmE6EiX9gz1d5oFRqtUkGVezT3QoiBLtGXbVWNPG2D9CK,1688236841,2023-07-01T18:40:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5pSTf49G5Ws9c1HP2Zr6NdGpVBtUnp4XBD6irGZQiSm5,70
SolTransfer,3c9wEhPodxBaGxN13SMd4iKbDY9rCfL4ekZEoyxnEfDJircvvETfsj7HpPHWUoGy8BFotfG5pAu73g7oR7R52sJy,1688234506,2023-07-01T18:01:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,8vyPu7zDfkJT5QGqdADgPaftw1VDh4adgKi83uCopyxQ,28.398183
SolTransfer,2fTCyRbAi8sAYvqa7mL9qfcvRGXc7g3tj6fRTQBazzTnx961BuP7NbArGXsYxcP9AwCvd3go6QKAnB9v1yzgbJnE,1688234147,2023-07-01T17:55:47,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,cTpCumTXubxf4QqJXKixpbmDo5AcNb1rbP5J224CStC,0.1
SolTransfer,3qdZpaPRDsv4cWLxx6gveqjM8iNdqL817cnk3pPCz5GKJLja2EwGWWw6i3vGzug8wwc5hVwFRTUGVkNer7phFGJ2,1688233906,2023-07-01T17:51:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,v4LWKwuP1bAzc2xSUwcJBAwx5vfYPvMF2PADHQtHv7r,0.542055
SolTransfer,5FVTUCo2rCW5ruuV666oaQCPyrrMMDwtTihhRo6Xjqf5Cw3G2JcJ2uUAWRTSCrcmKJbd8VLtyvATjAmawRGPpm4F,1688233766,2023-07-01T17:49:26,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6adRwYACws6CoSJqCmVSKsXA2i6dpVmLZQGcbCEes33N,0.1
SolTransfer,4nssY8AX4SjDx9YF3YMoswByvBcq2zxhXxsScycVRxHGnBj17jxJA9fG7sHSCh23fAXpbmLmqTEag1bvUShDQtSZ,1688233706,2023-07-01T17:48:26,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,G5CcxCP7gWQZJMXAf2vKqfPFpDWjEkJHJHE77LuyJQtU,10.997253
SolTransfer,5Q615HcsGuPuUTThR9h3cFpy8djdd5oeZZb1PusrZ4CRo3UrBcYducZJaGSL3wGKDsUnH5UALnKCCzt2fJaVA345,1688231677,2023-07-01T17:14:37,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,9XWdcW1FJSzZxvxqn6ZzryM6nWtx96xBA1NA3VhXTstc,0.48572
SolTransfer,3YPbojmXxyStUGBRdUwMdxD6nESx8vLY4yxs5zHjFoD1jyK9Wm7zgUeAWnm8UW33hnFDeZsx6Kz1Jv8Ps9eNfRZ1,1688228266,2023-07-01T16:17:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,RBpgTWKitp6gQfWskMTo2rJCBwKLEUPN6X83BZma5Lb,13
SolTransfer,28m16yoLgRXfNSbfjdg3yfLpmAFhrhEpk7rrg4bU76T65hPVGQL96S6cVNr1YQzioDQazRjR29LhTskDXGQjq98B,1688224772,2023-07-01T15:19:32,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,4rQr8uc9T2xWH4DsSzDknsbwY5c6A3ksmHBpoz4Cq34Z,31.505981
SolTransfer,UknFFa5VCL6cJgDWTupRUUvx5oUx7ZdqHUiQ94LWztgXABdz6ziq5AWirLDEL8qN86uP8MDoAJdHMnPKwDhjw79,1688224261,2023-07-01T15:11:01,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,J4AoWB36rdHrjXL4jN5XqaPNRXmbsDC8MMcCwWh7hhsP,0.89999
SolTransfer,2buS2DC1TRjzTq3VGiAXRePbTK23QicCGmWVcYn9y4cGP3rDrY1dkHJG9SAhNsCpuufPudFc3xhonSV56jp7bhBF,1688224221,2023-07-01T15:10:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,7iPSQHois1Jviea9bFWWhFvGs2RJiZXWC9SmyYWmLAh1,117.813145
SolTransfer,22BGuG5VVSsNvfGSdvmjJoAqTrDuUEG4ni6CtizYi6UAtcvLZ34saJHahCcKpWT5Q1yEP8SGMBqQwJ2UFaz4QG6X,1688224213,2023-07-01T15:10:13,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,J4AoWB36rdHrjXL4jN5XqaPNRXmbsDC8MMcCwWh7hhsP,0.1
SolTransfer,5iM3X1kWarRPTam1o7xdPZdMxYvAgWCa8m4YhnSUsw8KNxE53tx2bXSpQNnUd2jWND1uPihtgaJgWPt3GwJNDng9,1688223946,2023-07-01T15:05:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,RBpgTWKitp6gQfWskMTo2rJCBwKLEUPN6X83BZma5Lb,20
SolTransfer,3NqmBdXRez1igspB6AxMNY8EgiDdYnUsrNKPRcBLtwyFq6y68RoyPD2qMN3upBwJvA1VWXvbyDAxbfNVrugwTD6,1688223666,2023-07-01T15:01:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5rXfYuya33d3wfYT4BjxjUzNQvD7cef9WJA88Gry3bW9,5.385248
SolTransfer,5C7uZsFjygjUK1ozcPwabpZvifSrei75YnUxzmWVC4Cm3P84e7zSRZTjytTaE9jVRtvK3R5JGG2vasF6JZDLE3j7,1688223246,2023-07-01T14:54:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,HiqsBN4jDugwKMQVbGLAFoQxhhLa75LQWctYBsRa6MRr,52.803302
SolTransfer,37uNxSvoj8MWHAWpHCbqpBWUJHsgFPyENXbtdWeZPmw91VJhPz1Dg5ak1A6EkduwJLnc1zB7EQexWuKGUc29tkoy,1688221558,2023-07-01T14:25:58,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,9QKDNNcyVzErWV8nR2p7QJXA9cBh89ArAeAkYku9Vi3U,53.519262
SolTransfer,7gE51CXb3BHThHAvbkpRvcBVuQZ2w8Ncw31Cwchnea6x1gbbxT1mLgEiRz1v1M3JhJkxjfPvgcc9CPzaVSRNb2P,1688219832,2023-07-01T13:57:12,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,D7BjcTa3XD9tKSsBWTaq6dPPzcP3EmgAAPFRm1mQQeS3,0.451116
SolTransfer,2KukSPxBLwXsYQUS92NwDUdwuzmji2wz1PJLFqXvWGnjMGkFqL9srjsHHrsLqazWpGPjmc7SYvV1WgYcwuciWVhL,1688219767,2023-07-01T13:56:07,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,3psFLVrkbqeSMQzmTwBA2Ps7FomL9ojqe4xfYfG2uheW,2.935738648
SolTransfer,Kr2Kodnp3vewfLfPoySG6MhU8XC96vfPTTk8QgQdYCaSLspSxayRrUjCbERqYMdbQySZ3gRAKt4iYTMq98oZFSm,1688218186,2023-07-01T13:29:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,BwYBMV5eNWuevHwdkdZHnBD43PbzJxmdrDcrZiLweVde,6.90989
SolTransfer,P1YwvCxCTpkUjjXFR652vb615G7QEcE68aCmAx2xaDqCFLUFmRgHz38s2PmGmigLeLTZ4nE2SES4z6skRXprBDQ,1688218151,2023-07-01T13:29:11,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,Hu17dbj3WQZvBgeRJEizkCPc7rcParyGpxDXFqxcmnuF,281.393611
SolTransfer,5CKszhfAwHjVpq1SotRDratey1wUcmg1bkPZsa86HceGmqokkzeXdcSnjD6j2L6CwVFxsiXgPYULV3hJjgFp896y,1688217237,2023-07-01T13:13:57,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,FBXP4yQvQtrSb4Vp3zLRs2b2EbJs5snvJ7spEXMACujo,0.138652
SolTransfer,JXdxncLhbNPqdW6mkh7pTNHwGCtpcTbN7y36uJUrKCNwpLibS1az9UVCB5jAQxrACVVUhNQWshShXtocHcuvLio,1688216497,2023-07-01T13:01:37,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DK8ykUsrTzhaTXTR66VmeBgLytSwqjUicVhpBsfdrS9F,3.957133
SolTransfer,5vNr6yXKgjNkgfEf4F3HswuCK2VVBmm2FLHRPNYPenwAt59wRKVi2EBcJL7GJgVsTmbqRMoZiLhdNCbUpLvCYqiM,1688215841,2023-07-01T12:50:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,7wxyj4rqTdDREiE3DotsVJ6zhLKRTys4ZqhYiEpLpBt4,71
SolTransfer,4kmpGggvMBC3YtUWRjy57p9MkjLxmcJfZGiNh5w6T4GrJZz7VfZmH1Yijaxi3i7QYdCTkmrs2pDNxThCBxQKiSHw,1688214321,2023-07-01T12:25:21,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,DZfTKmqQQD9NFDYXHVmteHUfe2YNukCAxH68LP1yYDVc,50.575588
SolTransfer,3xwHue4Gf6C1nt9Q7bFiXSCixXpPL84HEUqeKUWQh2MY4neHwWnbwyEw2ii9VTn5GXshsXvSfUdguNzAkHC4pdvA,1688209112,2023-07-01T10:58:32,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,J3ZJ5dFBUynHMduna1uDBabdE6eJCV6vDi9xfP3uH5r4,2.326976
SolTransfer,5gUF64C4ZSa8xB8ym5qhzr8gvydrXybnbB9hJXcWqD1G486BRPwpVQRvxYMRSGWySv7B5s3nQZCd53EzSnUB7aUH,1688196661,2023-07-01T07:31:01,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,4dQS8Gv8E7iSjc1Gw5LYcffo9dEnGDuCGBMM8qd62E61,219.029314
SolTransfer,39LCjaiqkZZZhReryu6ZXiWEF5s3N8JV8DXMY53PZtFfe1EHVns6EifTv3m1nbaSMssjVbLtUD3YrNMPELDGV6FV,1688195996,2023-07-01T07:19:56,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,B7ztMj3RVbTxRFPmh1A5ERE3CkP9oCa7j7mKAkwabzLY,52.488762
SolTransfer,5tRWD2M9Q9vPHmpTP9zBKAZYreqW1hiBo9ksNSoK4zob9T7G83EuktvjxJ8gFLz98qfSRa7RSkVzAqTebmC5pWoP,1688190366,2023-07-01T05:46:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,7T2K7t1mvqCJ9TaQiQViGcGMTxAq8GaQ5JY4aPPZeAsM,142.338266
SolTransfer,4aBVtDaAKUPxJWhHhnCdDCP1yRywuTG9xAD2HrrT25DTKgqrMcsPtiWzVodgHz5poLppSzVK3hSgAPeekNuVGGjF,1688188901,2023-07-01T05:21:41,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6PSzSRLBYiXtudyuAZZVyVwzwVCeKb5q55MF5dU9JXMW,8.337373
SolTransfer,5h1pd8TezjCWPBPqcYaYF4jFJr1YSsUihwgLr1ipjyhoJKgaUZCtRtQHyNEy5UP87CkHTyMTjtAeuEY3q2CrUyHY,1688180826,2023-07-01T03:07:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,EZ4dPcYXwJuiw8FUkfnzo7ACzJKJwAgqRVE5fmjwpNAT,5.773055
SolTransfer,5nqr3vbSEQrQqmzkwmvQug18eR7KBM7W8npRFSW6yJwP6DcF1sffADMPDhARvnbSofTiMQgThtPypDFsTbdVQF46,1688180531,2023-07-01T03:02:11,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5qKzrDX23GfQeNHbGd1uAjwdm8cR8JGwhPPyYrFKSX2w,1.5
SolTransfer,3Uf41bMfeSuz237tfpYyHNJdgps5rZTHGCwe7GvmWoQVow1eCcLNVexpCAbRzXfRG1ygskYv35JaT41sny2og2NC,1688179436,2023-07-01T02:43:56,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,2L8zdkTL8S4m6ku8UjnUPVZXYqAa8MceGgwbuZHv3Zya,0.621846
SolTransfer,YbC9bv1FLXJ87BY3oov4NHW2B12sLVB2pzeaxWqfoKQVQZt2YZPhtpnd1fmGUwiqnNieQ8NyAS4ij8Mdj6hDBjU,1688176787,2023-07-01T01:59:47,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,3k3mV6oi3qgp5SADW7YuMTW3idgxehWuQuo8exScyvrc,4.73295
SolTransfer,Fk9EAS4tiQPAzKKwBqkuoHx2Bjtd1EjwNQQ8Bct2x186uxVRJpMazTj4CFPoMtZYqXsRyLNET8qChxUETEJZV4s,1688175828,2023-07-01T01:43:48,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6QTtB7XY5tun99bhaNfgA9sSzLhdGZzdBc73Vv6YdxsN,59.458437
SolTransfer,4UGQ178YoeyXX2kS1k2qYsScMSuCj7wvUr1wQSW14FDjCd2ttYzoobDELugCXtFSaAtmVXTdQozgxq8ZJQzZYa3q,1688174955,2023-07-01T01:29:15,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,2jnWWnfqtD1AV5CFWY9UC3kxvXYcYMW5aiJS9gFiwXL2,0.357813
SolTransfer,4WazmZ5pobzVLYWPFAFzauZouSYe6oJGsGJ7iYyRdZZrsnLBURhWm51hPoRr1DrCoYqkn6jxiMhvnXwaUjKeq5ie,1688174506,2023-07-01T01:21:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,7VreGCfQR6BDbmMNL1Fjqqdop5np5825ucP4GWWcpRnW,319.613656
SolTransfer,2u7wun5FZ4jAVyV52wPpPA31X938toUkg4yurZ7wxAf2mpa7uVRZadPq3ZFdDvjbzAzmcHbTU8ehRNt8XePPC7AK,1688173828,2023-07-01T01:10:28,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,57SmfE2Rta6e2wzSgVb3oM9D2qxPdXVVrmJc2WgtDdRN,7.213005
SolTransfer,2FozxN8mrybuFUxdvkV3QSXA6V2B8bMVzS48zjkLwYYX79XbRV8DUJyWkNXZ45B3Ztcr2vt4rpRbTjfAWHi2s4aU,1688170331,2023-07-01T00:12:11,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,FUb6ttW8EL3EABfax77A4TXs55mgAg1E1V9972w6tpeX,6.5
SolTransfer,2YETmPnCxzDv8JdT1erKbpFPZ6VvRcaDvJawew6TBGFbBpNN2xWZw63ec633cfLKs2WsEG5P5qxjqcTCa5cswrAh,1688169726,2023-07-01T00:02:06,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5VW7pVP3sxRz2h6Gii8gb4hCYio9CM5Xc5XjGaEdVwnW,15.474197
SolTransfer,5zLUuPhVAFWCs2c6oLfNwp4GvnuyYMTzHFQggihkmht5JvUVNck5ufHVxxfd2upfu9bsNncZRyc3vJVqRjahGG55,1688169237,2023-06-30T23:53:57,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,8fQP4MqJjxHEMUGTmA3iG3Gqnp2w2PtgTYHMdAwpFakS,4.71331
SolTransfer,3Ti9PDEdx4hj9SQirFQGFxBLrNjm9ZZCQtCbrvWVr8qS8zg1jsNnwmzn8dLMuSW5Pb7SzwuJL6thLKb5nJT1BnPd,1688168675,2023-06-30T23:44:35,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,GP8z1zJG7B7TQAKU8843gqVeHbvU2ve3sawAGKFJ2D79,29.999995
SolTransfer,5S2bGK4UErh4XsBkVy1JvTY6BgcGjwoUQthaDHoSnCVepzLn1KV7d6hhrbJ6wFGAb52NCbFD74QtN3tSKvww2GsK,1688166451,2023-06-30T23:07:31,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,GP8z1zJG7B7TQAKU8843gqVeHbvU2ve3sawAGKFJ2D79,19.999995
SolTransfer,yP835Ximo7N7Up1U6rWYTcRoJG3TKjowLXVJF68HFpaWHm6ezhaePTBS1JBkcfko8ptSsPcjn9KiaTN5Y8dwtgp,1688164666,2023-06-30T22:37:46,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,6yjhzFhG6E9UquXAoUjrB4qP1Jhbyu2NxzhsnvRRzRhe,1.028605
SolTransfer,4CycFQETrFz5yhktKAKM4C2iVaGyjJBpnTqXHbsZWy1DHkAvMQPxptsjomkHxsnvs7CtEqZvpNNyA4YuA9JZMzjy,1688164172,2023-06-30T22:29:32,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,5NWLuS7dHyuWTS2DAeSrXSqsSjcuUK1aehA2bqqHUUmn,4.992018
SolTransfer,4KGug2rZ8DCZpLtPoh65iUJE97jt9dL3C4DvenRLAukkKZA7bUuPUhPqGQGC3gTq7B6U4BtZckjZp3iWrAR7HSbm,1688163651,2023-06-30T22:20:51,0.000005,,,,,,,Solana,SOL,HFWv1riXSRJ3nVnnLZ9xi1K4r3zppRvcfVuiAGqAA8Y6,G5CcxCP7gWQZJMXAf2vKqfPFpDWjEkJHJHE77LuyJQtU,20.7
